Major Text,Minor Text,Type,Financial Year,BCU Name,OCU Name,Sum Value
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,1
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Artifice Burglary,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,2
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,1
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,1
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,1
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,1
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,1
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,2
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,1
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,1
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,2
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,1
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,1
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Dog Attack,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,1
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hounslow,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,3
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,1
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,1
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,1
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Ealing,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,1
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,4
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,0
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,1
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,3
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,2
Special,Gun Crime,Sanction Detections,fy19-20,West Area Command Unit,Hillingdon,2
Special,Gun Crime Lethal Barrelled Discharged,Sanction Detections,fy19-20,West Area Command Unit,Heathrow Airport,0
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,4
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,2
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,9
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,6
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,6
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,6
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,15
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,6
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,9
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,4
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,6
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,7
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,9
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,3
Special,Knife Crime,Sanction Detections,fy20-21,Central South Command Unit,Southwark,5
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,5
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,3
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,6
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,3
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,1
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,5
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,1
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,1
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,2
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,1
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,4
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,2
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,3
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,2
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,2
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,1
Special,Knife Crime With Injury,Sanction Detections,fy20-21,Central South Command Unit,Southwark,3
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Lambeth,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Southwark,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Southwark,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Southwark,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Southwark,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Southwark,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Southwark,1
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Southwark,0
Special,Knife Crime with Injury Pers Robb,Sanction Detections,fy20-21,Central South Command Unit,Southwark,0
